ticker,status,entry_date,exit_date,holding_days,entry_price,exit_price,notional,return_pct,pnl,buy_trade_id,sell_trade_id
AVB,realized,2026-01-06,2026-02-12,37,181.71563720703125,173.3290557861328,1001.0,-0.046152227457142196,-46.19837968459934,02ba8c55d6f1,5000783aaf9f
UBER,realized,2026-01-06,2026-02-12,37,85.54000091552734,71.22000122070312,1001.0,-0.16740705566470052,-167.5744627203652,82e1d9afb19a,aaac825bc99e
UBER,realized,2026-01-07,2026-02-12,36,86.19000244140625,71.22000122070312,1001.0,-0.17368605170744764,-173.85973775915508,f97371c1f0a8,7f8b5871574c
NSIT,realized,2026-03-04,2026-03-30,26,87.1500015258789,64.43000030517578,15001.0,-0.26069995207006963,-3910.7599810031147,ccb90e04c299,d2e7c56c73a5
NKE,realized,2026-03-11,2026-03-11,0,55.70000076293945,55.70000076293945,100001.0,0.0,0.0,a2d1566f6ebb,38d29a9480d5
BA,realized,2026-02-10,2026-03-17,35,242.58999633789062,210.82000732421875,500001.0,-0.13096166162359454,-65480.9617734589,b8e61011e963,6b296731a929
BA,realized,2026-02-10,2026-03-26,44,242.58999633789062,194.36000061035156,1001.0,-0.19881279712936753,-199.0116099264969,fc8fa896686c,faa9b47780a9
PTC,realized,2026-01-21,2026-03-26,64,161.32000732421875,144.00999450683594,1001.0,-0.10730233096626003,-107.40963329722629,4645289e45c7,d7f157026b92
FLUT,realized,2026-01-21,2026-03-17,55,181.07000732421875,109.25,1001.0,-0.39664220698693575,-397.0388491939227,825f5cb3e031,014829963468
FLUT,realized,2026-02-12,2026-03-26,42,141.3699951171875,103.56999969482422,1001.0,-0.2673834386924134,-267.65082213110577,f8f01ef2cc05,1c888e24fbec
GEN,realized,2026-01-12,2026-02-12,31,26.4859676361084,23.30013084411621,1001.0,-0.12028394943928447,-120.40423338872375,df8c83f9c00b,7108cbe45385
GEN,realized,2026-02-12,2026-03-26,42,23.30013084411621,18.868879318237305,1001.0,-0.19018140093397345,-190.37158233490743,83499ac04d75,92b351270aec
QCOM,realized,2026-02-10,2026-02-12,2,139.1962890625,137.58663940429688,100001.0,-0.011563883412727924,-1156.399905156205,ec81b54f8929,b5248250d167
QCOM,realized,2026-02-12,2026-02-19,7,137.58663940429688,140.3687744140625,1001.0,0.020220967833877758,20.241188801711637,8f3ab6fab83e,1a28a59b1869
OPLN,realized,2026-03-04,2026-03-30,26,28.700000762939453,27.68000030517578,1001.0,-0.0355400846915937,-35.575624776285295,1622569b1b49,203e4b22e000
MET,realized,2026-01-12,2026-02-12,31,77.17139434814453,76.77171325683594,1001.0,-0.005179135283023475,-5.184314418306498,b089d9fe173d,bf19e027eb7e
DDOG,realized,2026-01-11,2026-01-12,1,126.56999969482422,126.56999969482422,15001.0,0.0,0.0,14758c97b2af,43648ebbed13
DDOG,realized,2026-01-21,2026-03-18,56,123.45999908447266,131.25999450683594,1001.0,0.06317832075331899,63.24149907407231,aa838d727533,3aca95332700
DDOG,realized,2026-01-23,2026-03-23,59,130.1300048828125,129.22999572753906,1001.0,-0.00691623085762529,-6.923147088482915,1ed3d92e4e3d,7f0f6b551eb6
AAP,realized,2026-01-26,2026-03-30,63,47.32975769042969,50.93375015258789,1001.0,0.07614643805554383,76.22258449359937,097e17c82013,f202e55242ba
CDNS,realized,2026-01-21,2026-02-23,33,313.8399963378906,279.79998779296875,1001.0,-0.10846293953009503,-108.57140246962513,2c284be3e7fc,15bf53d78608
AZO,realized,2026-01-12,2026-01-18,6,3523.0,3573.97998046875,1001.0,0.014470616085367585,14.485086701452952,2d3b8012ab34,336b738852c4
TYL,realized,2026-01-01,2026-02-12,42,435.8299865722656,287.0400085449219,1001.0,-0.3413945405582428,-341.73593509880106,41a0d4c4e6c5,c62dcea9592f
TYL,realized,2026-01-06,2026-03-18,71,443.6600036621094,343.95001220703125,15001.0,-0.22474415235099052,-3371.387029417209,8cba4273d436,b645d5465baa
