ticker,buy_trade_id,sell_trade_id,buy_date,sell_date,holding_days,buy_amount_min,sell_amount_min,match_status
PLXS,,2e38ba501786,,2026-03-01,,,15001.0,prior_position
PLXS,3db7f30871d4,,2026-03-04,,,15001.0,,open
KTB,bcaef427d83c,,2026-01-26,,,1001.0,,open
KTB,f4a0b4974fb3,,2026-03-01,,,15001.0,,open
PENG,89f50f8eb1ec,,2026-03-01,,,15001.0,,open
PENG,03d3e965e509,,2026-03-04,,,15001.0,,open
ADSK,ef4b443a8aa4,36bca3341ed9,2026-01-21,2026-01-21,0.0,15001.0,1001.0,matched
ADSK,,d6c3061f0e2b,,2026-01-21,,,15001.0,prior_position
ADSK,9688ec01c590,6c5faf9d205e,2026-01-23,2026-02-10,18.0,1001.0,250001.0,matched
ADSK,fd280bea0da9,a854538537ce,2026-02-19,2026-02-23,4.0,1001.0,1001.0,matched
ADSK,a3f3208e510d,,2026-03-02,,,50001.0,,open
ADSK,ab0e027f749e,,2026-03-11,,,15001.0,,open
SANM,,b1b402c6b0e1,,2026-03-01,,,15001.0,prior_position
SANM,4ad0d4f2f92d,,2026-03-04,,,15001.0,,open
OLED,,737622fed614,,2026-03-18,,,15001.0,prior_position
HUM,96484704705b,72e02454c4bd,2026-01-21,2026-02-10,20.0,15001.0,100001.0,matched
HUM,,ab54701e74c1,,2026-02-12,,,1001.0,prior_position
HUM,479064f69caf,,2026-02-23,,,1001.0,,open
HUM,1a6f1861cc31,,2026-03-11,,,15001.0,,open
HUM,9dfa88ea5c99,,2026-03-11,,,15001.0,,open
HUM,1fec75af4c7d,,2026-03-17,,,1001.0,,open
HUM,5e2a9e12c6c9,,2026-03-26,,,1001.0,,open
PATK,,12332ba73e5a,,2026-03-01,,,15001.0,prior_position
PATK,c23db8df701e,,2026-03-04,,,15001.0,,open
HCI,,689d9f7c6b01,,2026-03-01,,,15001.0,prior_position
HCI,9d58bf27d22e,,2026-03-04,,,15001.0,,open
THRM,,ae7c26af29d5,,2026-03-01,,,15001.0,prior_position
THRM,61c50e0b2345,,2026-03-04,,,15001.0,,open
WGO,223b13fabd46,,2026-03-01,,,15001.0,,open
CARG,,4568d64822ff,,2026-02-26,,,15001.0,prior_position
CARG,5735172ddad2,,2026-03-01,,,15001.0,,open
LNN,9880cb89c8fe,1948b1156a50,2026-01-26,2026-03-30,63.0,15001.0,15001.0,matched
CARS,,4ef02618c77d,,2026-02-26,,,1001.0,prior_position
MBC,086d4b4915b5,,2026-02-26,,,1001.0,,open
MBC,f4361c10a13e,,2026-03-30,,,15001.0,,open
IOT,00e84778fa28,dffe61d30c1e,2026-01-12,2026-01-23,11.0,1001.0,1001.0,matched
IOT,2feee63cd56f,e03fa0f2b402,2026-01-21,2026-02-03,13.0,1001.0,1001.0,matched
IOT,,00a1ba4e6cf6,,2026-02-12,,,1001.0,prior_position
MGEE,,601797835de5,,2026-01-26,,,1001.0,prior_position
MGEE,,75087cca3b32,,2026-02-26,,,1001.0,prior_position
MGEE,6c96c9c2e5ca,,2026-03-04,,,15001.0,,open
MGEE,961a19bedc6c,,2026-03-30,,,15001.0,,open
VRNS,,c265a7629c53,,2026-02-12,,,1001.0,prior_position
J,8d9ac29d8f80,abd68b8d13eb,2026-01-01,2026-03-17,75.0,100001.0,100001.0,matched
J,,5689f9c5e0b2,,2026-03-27,,,15001.0,prior_position
YELP,,481afd2ca2d2,,2026-02-26,,,15001.0,prior_position
YELP,3d75abf80b8b,,2026-03-30,,,15001.0,,open
ROCK,,e6867bbb5e15,,2026-02-26,,,,prior_position
ROCK,6b3798665e57,,2026-03-30,,,15001.0,,open
PLAY,73e7889800ca,2783bd8d0eb0,2026-02-26,2026-03-23,25.0,15001.0,15001.0,matched
GTES,1f17cf894c44,,2026-03-04,,,15001.0,,open
GTES,c2aa053f78ed,,2026-03-30,,,15001.0,,open
ICUI,0709fa514c2f,7a76ecff2abc,2026-01-26,2026-02-26,31.0,15001.0,15001.0,matched
ICUI,25a469a7dbdd,,2026-03-30,,,15001.0,,open
ICUI,e28eceabd14a,,2026-03-30,,,15001.0,,open
SKY,21e94253fcc2,af7467307787,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
HD,2a67b36d0636,10df4d7f7c02,2026-01-06,2026-01-10,4.0,,50001.0,matched
HD,9b4d4e3835ff,478c6d1c235e,2026-01-12,2026-03-21,68.0,1001.0,15001.0,matched
HD,d4c8680e4212,,2026-01-21,,,15001.0,,open
HD,3bda658ed42b,,2026-01-22,,,15001.0,,open
HD,342367c86fe2,,2026-02-12,,,250001.0,,open
HD,409910abe2f6,,2026-03-02,,,50001.0,,open
HD,3bfa4aa5ed88,,2026-03-11,,,50001.0,,open
HD,5fcd9178ee94,,2026-03-17,,,1001.0,,open
HD,f451cbae2240,,2026-03-17,,,1001.0,,open
HD,be0466cf11ad,,2026-03-18,,,250001.0,,open
HD,775d19dde864,,2026-03-21,,,15001.0,,open
LUMN,6c292abe9503,,2026-03-01,,,15001.0,,open
LUMN,be2d43962613,,2026-03-04,,,15001.0,,open
CRK,,f1783bc365c9,,2026-02-26,,,15001.0,prior_position
CRK,51f3516f5365,,2026-03-30,,,15001.0,,open
EIG,d669ef1c22ee,bdca32ca9d1d,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
BANR,56ce3554e286,fb9d65161759,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
UPBD,,70e3ef503778,,2026-03-30,,,15001.0,prior_position
EMBC,,06b47f8aa7d5,,2026-01-26,,,15001.0,prior_position
EMBC,bb0975de467c,,2026-02-26,,,15001.0,,open
EMBC,0d5f8ee6f923,,2026-03-30,,,15001.0,,open
ZG,,b870a0fc0a9c,,2026-01-12,,,15001.0,prior_position
ZG,c3c5146d119a,,2026-01-21,,,1001.0,,open
ZG,65bfefc34318,,2026-02-23,,,1001.0,,open
ZG,b0bfbfe92225,,2026-03-11,,,15001.0,,open
SMCI,7f8bced76291,,2026-01-23,,,1001.0,,open
SMCI,ce4844d0d6c9,,2026-01-23,,,1001.0,,open
SMCI,e614341d10b8,,2026-02-10,,,250001.0,,open
SMCI,d2d0d8d611c4,,2026-03-17,,,15001.0,,open
SMCI,465b428aa544,,2026-03-23,,,50001.0,,open
LNG,,5f8088c8f7ac,,2026-01-12,,,15001.0,prior_position
LDOS,,3c897b3c44d8,,2026-01-12,,,15001.0,prior_position
AAT,24132e88a747,,2026-01-26,,,15001.0,,open
LRN,b67ba2b471c6,b15490c5b6ec,2026-01-21,2026-02-26,36.0,15001.0,1001.0,matched
LRN,9c5eb690e7d8,e4173c9c457c,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
LQDT,47062fbf1e23,a91975bf5f1b,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
LQDT,debf9631e6b6,,2026-03-04,,,15001.0,,open
MRVL,,480011ac4136,,2026-01-21,,,15001.0,prior_position
MRVL,427459fd4cbd,,2026-02-19,,,1001.0,,open
ENVA,da208dc29bcf,,2026-03-01,,,15001.0,,open
ENVA,264dbe03c3df,,2026-03-04,,,15001.0,,open
WING,014d58374fc5,,2026-03-18,,,15001.0,,open
UCTT,e87a416e94dc,20e977de6f22,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
RDN,,9f8779f4c257,,2026-03-30,,,15001.0,prior_position
KNSL,77bf06e9c721,5fa2700c3c39,2026-01-21,2026-03-18,56.0,1001.0,15001.0,matched
KNSL,a6a59304380c,,2026-01-21,,,1001.0,,open
KNSL,4bb1f3573e0e,,2026-02-23,,,1001.0,,open
KNSL,6af20c9dd0ff,,2026-03-21,,,1001.0,,open
TFX,0efb3214367e,4f8d67a1f42e,2026-01-28,2026-03-30,61.0,50001.0,15001.0,matched
TFX,35ef02651ed1,,2026-02-21,,,100001.0,,open
TFX,4b0a98ea00dd,,2026-03-04,,,15001.0,,open
CAKE,4308694890f2,a82d24b19aca,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
CALM,1427b0de375f,,2026-02-26,,,1001.0,,open
CALM,93db15180234,,2026-03-30,,,50001.0,,open
CRWD,42309bd069cb,326e6e888df6,2026-01-21,2026-03-26,64.0,50001.0,1001.0,matched
CRWD,6d966c827906,,2026-01-21,,,1001.0,,open
CRWD,6f31beea4ead,,2026-02-10,,,250001.0,,open
CRWD,abe8973727a7,,2026-02-12,,,1001.0,,open
CRWD,5e654a4bdb74,,2026-02-19,,,1001.0,,open
CRWD,bcd73c0ef685,,2026-03-12,,,15001.0,,open
CRWD,7d2d3004c055,,2026-03-17,,,1001.0,,open
CSGP,,e83b32549262,,2026-01-02,,,50001.0,prior_position
CSGP,0de31bdb5c58,2a2ac5ac5235,2026-01-12,2026-01-12,0.0,50001.0,50001.0,matched
CSGP,18fb583b0802,,2026-02-10,,,50001.0,,open
CSGP,eeca04183793,,2026-02-12,,,1001.0,,open
CSGP,2ba259033c78,,2026-02-23,,,1001.0,,open
CSGP,35cca4db2f74,,2026-03-16,,,50001.0,,open
CSGP,a2b1ca3bd7ad,,2026-03-23,,,15001.0,,open
CSGP,d6bfa18e40c2,,2026-03-26,,,1001.0,,open
RKLB,,852a44ab0f95,,2026-01-02,,,15001.0,prior_position
RKLB,afa85b94f989,f89d2fc31b34,2026-01-12,2026-01-12,0.0,15001.0,15001.0,matched
RKLB,041df03102eb,75a5dac4f408,2026-01-21,2026-02-23,33.0,1001.0,1001.0,matched
AMP,29378b715a21,41fcf3ee6935,2026-02-12,2026-03-26,42.0,1001.0,,matched
AMP,,41fcf3ee6935,,2026-03-26,,,1001.0,prior_position
SNAP,a5c08312b1d2,,2026-01-21,,,1001.0,,open
SNAP,da7f61404138,,2026-02-12,,,50001.0,,open
SNAP,04fdc1eacc2e,,2026-02-23,,,1001.0,,open
GTLB,,6bbe15b906b3,,2026-01-08,,,15001.0,prior_position
GTLB,,1bfd5f397b40,,2026-01-18,,,15001.0,prior_position
GTLB,62ddb5276a20,,2026-01-21,,,1001.0,,open
GTLB,ebc198fda88d,,2026-02-12,,,50001.0,,open
GTLB,305067152d46,,2026-02-21,,,1001.0,,open
RYAN,7972a313ffdc,27b1e885af49,2025-03-18,2026-01-23,311.0,15001.0,1001.0,matched
RYAN,fd1910cc7832,f0c976f07f92,2026-01-02,2026-02-03,32.0,1001.0,1001.0,matched
RYAN,ee2d02880546,,2026-01-12,,,1001.0,,open
RYAN,7746accfd45b,,2026-01-26,,,1001.0,,open
RYAN,657f4a0f3e04,,2026-02-12,,,15001.0,,open
RYAN,d3617f7a5d51,,2026-03-17,,,1001.0,,open
CVLT,,dc76122b4d14,,2026-01-08,,,15001.0,prior_position
CVLT,,bf1d79c7e386,,2026-01-18,,,15001.0,prior_position
CVLT,2c6fa7f31320,6795fb89313e,2026-02-23,2026-03-26,31.0,1001.0,1001.0,matched
CMG,c202a25e44b2,,2026-02-10,,,500001.0,,open
CMG,6bba0a8ec00d,,2026-02-23,,,1001.0,,open
CMG,b6282d1b9be4,,2026-03-02,,,15001.0,,open
CMG,6d070af7e035,,2026-03-12,,,15001.0,,open
CMG,c37aa9c6b502,,2026-03-17,,,500001.0,,open
CMG,fb86c6f54761,,2026-03-18,,,15001.0,,open
EXLS,ed775a6a422e,,2026-01-23,,,1001.0,,open
EXLS,4e890fc825f3,,2026-02-12,,,1001.0,,open
PM,88a9ef4d0eee,,2026-01-02,,,50001.0,,open
PM,c09abcb9fa3e,,2026-01-06,,,500001.0,,open
PM,f289713c8d11,,2026-01-06,,,500001.0,,open
PM,670124aa7a84,,2026-01-12,,,1001.0,,open
PM,87df079447b3,,2026-01-23,,,100001.0,,open
PM,e3037a388ac0,,2026-02-03,,,100001.0,,open
PM,027dde5ca8eb,,2026-03-11,,,15001.0,,open
PM,91e99fcccc6d,,2026-03-12,,,50001.0,,open
PM,7f221130647c,,2026-03-17,,,1001.0,,open
PM,9a848d937d28,,2026-03-23,,,1001.0,,open
PM,1e03d5f11b2d,,2026-03-25,,,15001.0,,open
PM,b2bc624794e7,,2026-03-26,,,1001.0,,open
CBRE,,4b68bc82b1a7,,2026-01-21,,,15001.0,prior_position
CBRE,21879b4b336c,,2026-02-12,,,1001.0,,open
CBRE,22cabf1b0297,,2026-03-18,,,15001.0,,open
CBRE,da6d61251205,,2026-03-18,,,15001.0,,open
CBRE,a6238efba4af,,2026-03-21,,,15001.0,,open
CBRE,dfcc8e654569,,2026-03-23,,,1001.0,,open
CBRE,7071fea45405,,2026-03-28,,,1001.0,,open
DUOL,92e030830e64,3aa68faeaca6,2026-01-21,2026-03-18,56.0,1001.0,15001.0,matched
DUOL,ec43448b119d,341a48f523a9,2026-02-12,2026-03-26,42.0,15001.0,1001.0,matched
DUOL,c56b094b1765,,2026-02-23,,,1001.0,,open
AXON,15ec23cfb5e7,56417d656e78,2026-01-07,2026-02-23,47.0,1001.0,1001.0,matched
AXON,9833e9528ba9,5bbdcb54bc3a,2026-01-17,2026-03-18,60.0,1001.0,50001.0,matched
AXON,b3a4308813a5,,2026-02-10,,,1000001.0,,open
AXON,24c237897559,,2026-03-26,,,1001.0,,open
SNDK,600270027022,,2026-01-06,,,1001.0,,open
SNDK,9a796bce87d5,,2026-01-06,,,1001.0,,open
SNDK,0317cbaeba4c,,2026-01-11,,,15001.0,,open
SNDK,b494b5c31b28,,2026-02-12,,,1001.0,,open
SNDK,1ffbe690d9ed,,2026-03-21,,,15001.0,,open
VEEV,e9a90d2930d7,3c3eb9ac259b,2026-01-12,2026-02-12,31.0,50001.0,15001.0,matched
VEEV,4e31b3de5654,,2026-02-23,,,1001.0,,open
VEEV,b8bfbf93eed8,,2026-03-11,,,50001.0,,open
VEEV,430fe72c3d23,,2026-03-23,,,1001.0,,open
VEEV,e5ef73cd593f,,2026-03-23,,,1001.0,,open
VEEV,bbf94e4da387,,2026-03-26,,,1001.0,,open
SW,3f488c28cdc3,0df85c9e7b30,2026-01-23,2026-03-17,53.0,1001.0,1001.0,matched
SW,3f933193d34b,dbefcbcc682e,2026-01-25,2026-03-17,51.0,15001.0,100001.0,matched
SW,a176c7a9c20b,,2026-02-05,,,15001.0,,open
SW,696546eb975e,,2026-02-10,,,100001.0,,open
SW,893700d861d1,,2026-02-12,,,1001.0,,open
SW,948b949b98a0,,2026-03-16,,,15001.0,,open
SW,e7f321893cf1,,2026-03-16,,,15001.0,,open
SW,c3697f13d2ae,,2026-03-26,,,1001.0,,open
SAIL,e8e58ea25fba,759b6de5efcb,2026-02-21,2026-03-18,25.0,1001.0,50001.0,matched
SAIL,c98ba809617d,,2026-03-26,,,1001.0,,open
NTNX,187502d98377,f0744ab68e57,2026-01-12,2026-01-21,9.0,1001.0,1001.0,matched
NTNX,00290dca41cf,,2026-01-21,,,50001.0,,open
NTNX,cf3409a91b4b,,2026-02-23,,,1001.0,,open
DKNG,db33e0cda816,e5b86ca5c16f,2026-01-21,2026-02-23,33.0,1001.0,1001.0,matched
HRL,,5621d22b9e9c,,2026-01-08,,,15001.0,prior_position
HRL,93508f165086,7bc8820b085e,2026-01-12,2026-01-18,6.0,15001.0,15001.0,matched
HRL,789a93c59dfb,8b155e26570a,2026-01-23,2026-03-17,53.0,1001.0,1001.0,matched
HRL,a0475b9ad4ca,,2026-01-28,,,1001.0,,open
HRL,67d99690decb,,2026-02-08,,,1001.0,,open
MO,7211876f7fe6,,2026-01-06,,,500001.0,,open
MO,70a682055a7c,,2026-01-12,,,15001.0,,open
MO,1be7f674bc64,,2026-03-17,,,1001.0,,open
MO,11e5ec5c6e7e,,2026-03-26,,,1001.0,,open
DHI,,2f91d8397762,,2026-01-16,,,250001.0,prior_position
DHI,8420338f81b6,,2026-03-26,,,1001.0,,open
CRWV,a87717bb462e,,2026-01-23,,,1001.0,,open
CRWV,764a28510401,,2026-03-23,,,1001.0,,open
CRWV,89258127bbc1,,2026-03-26,,,1001.0,,open
BE,2e796e802770,,2026-03-26,,,1001.0,,open
LITE,abe63c23a263,,2026-03-11,,,15001.0,,open
LITE,e2293de178a8,,2026-03-21,,,50001.0,,open
LITE,53f24fd16bf7,,2026-03-23,,,1001.0,,open
LITE,0d9897cad357,,2026-03-26,,,1001.0,,open
O,9247d35528f1,,2026-03-26,,,1001.0,,open
KD,8aca74ca735d,,2026-02-12,,,15001.0,,open
KD,2d2046c7b216,,2026-02-23,,,1001.0,,open
KD,a9e72d1e3cfb,,2026-02-23,,,1001.0,,open
RBRK,b4f4d1f87c57,86d7bff8ee19,2026-02-12,2026-03-18,34.0,15001.0,15001.0,matched
RBRK,5db61d031bfb,7e7b94aa0aa9,2026-02-23,2026-03-26,31.0,1001.0,1001.0,matched
DOCU,8581a7c51eec,,2026-01-21,,,50001.0,,open
DOCU,e65917029dba,,2026-01-21,,,1001.0,,open
DOCU,2ace57018108,,2026-02-01,,,1001.0,,open
CVX,442affa7c631,,2026-01-12,,,100001.0,,open
CVX,63faa2582816,,2026-01-21,,,1001.0,,open
CVX,7be171dac5b2,,2026-01-22,,,15001.0,,open
CVX,5a8da1bd7514,,2026-01-23,,,100001.0,,open
CVX,e19357b32e20,,2026-03-02,,,15001.0,,open
CVX,8f4eea4c93d8,,2026-03-11,,,15001.0,,open
CVX,f88afcb8428a,,2026-03-11,,,15001.0,,open
CVX,41ab236e5a24,,2026-03-17,,,1001.0,,open
CVX,7a34488fae64,,2026-03-23,,,50001.0,,open
CVX,7a34488fae64,,2026-03-23,,,,,open
CVX,f3df75fa601a,,2026-03-25,,,15001.0,,open
CVX,f8a080ee7ebc,,2026-03-25,,,15001.0,,open
EFX,ae303e4cf654,8909a1e621d7,2026-01-12,2026-02-23,42.0,50001.0,1001.0,matched
EFX,ce5229612ed3,,2026-02-12,,,1001.0,,open
EFX,13ef8529e924,,2026-03-11,,,250001.0,,open
EFX,30d37be9a4a1,,2026-03-17,,,1001.0,,open
EFX,11b2e65f3ed6,,2026-03-26,,,1001.0,,open
TOL,c9ce203077d6,,2026-03-26,,,1001.0,,open
KMB,150fdbf7c4df,,2026-01-10,,,100001.0,,open
KMB,94580b28e338,,2026-01-23,,,15001.0,,open
KMB,1a88f111148b,,2026-01-26,,,1001.0,,open
KMB,8abda80f591f,,2026-02-06,,,1001.0,,open
KMB,6f175163d7c9,,2026-03-17,,,250001.0,,open
KMB,e1eba8d86621,,2026-03-31,,,15001.0,,open
VLTO,,d1b706af58b9,,2026-01-06,,,100001.0,prior_position
VLTO,3565c9717603,,2026-01-26,,,1001.0,,open
VLTO,a7aaa3794e3c,,2026-03-17,,,1001.0,,open
TLN,d8e5ee858b4f,c66d745fb358,2026-01-21,2026-03-26,64.0,1001.0,1001.0,matched
TLN,d7ab34135522,,2026-03-23,,,1001.0,,open
UPS,f3156ddd4802,,2026-01-06,,,100001.0,,open
UPS,c2c617342b83,,2026-01-22,,,15001.0,,open
UPS,2c3e100520c3,,2026-03-02,,,15001.0,,open
UPS,aecfe5818350,,2026-03-12,,,15001.0,,open
UPS,58b75ae9c58f,,2026-03-17,,,1001.0,,open
UPS,e2fde0b08df3,,2026-03-26,,,1001.0,,open
ATR,fe19f90cade6,,2026-03-26,,,1001.0,,open
CHE,573b4044feec,,2026-03-26,,,1001.0,,open
CHE,9893b2bb2648,,2026-03-26,,,1001.0,,open
AYI,24f7a86b334d,a8fdbe054de0,2026-01-21,2026-03-17,55.0,1001.0,1001.0,matched
CTAS,2adaad810632,,2026-03-23,,,1001.0,,open
CTAS,5a9009a10921,,2026-03-23,,,1001.0,,open
CTAS,c419ca719844,,2026-03-26,,,1001.0,,open
LMT,3e2e92474bdc,,2026-03-02,,,15001.0,,open
LMT,9e4a36bdc82f,,2026-03-12,,,15001.0,,open
LMT,48e5c0381c8b,,2026-03-23,,,1001.0,,open
CVNA,5675f728853d,2e50b5e4b685,2026-01-06,2026-03-17,70.0,15001.0,100001.0,matched
CVNA,002444472564,,2026-03-17,,,1001.0,,open
SYY,1310aebd3dbf,14b8d0b6f12e,2026-01-08,2026-01-12,4.0,250001.0,50001.0,matched
SYY,f01d453eea87,,2026-01-23,,,1001.0,,open
SYY,0158384faebb,,2026-03-23,,,1001.0,,open
TRGP,,87d1d3a4557f,,2026-01-06,,,50001.0,prior_position
TRGP,,932ea614d7cd,,2026-01-21,,,15001.0,prior_position
TRGP,cdf36b1e4984,,2026-03-23,,,15001.0,,open
TRGP,893bad2271a7,,2026-03-23,,,1001.0,,open
NXT,7ac5310ad961,,2026-03-23,,,1001.0,,open
HWM,c4a964203c8a,,2026-03-23,,,1001.0,,open
THG,74a187780fbc,,2026-03-23,,,1001.0,,open
THG,f212e6481f23,,2026-03-23,,,1001.0,,open
ANET,330c545b1116,,2026-02-10,,,15001.0,,open
ANET,383ad3d2f932,,2026-03-02,,,50001.0,,open
ANET,b11c29888371,,2026-03-11,,,15001.0,,open
ANET,4cc9686829b0,,2026-03-12,,,15001.0,,open
ANET,de390063eea5,,2026-03-17,,,1001.0,,open
ANET,7bef788a971a,,2026-03-21,,,1001.0,,open
ANET,ea35a96f7e27,,2026-03-25,,,15001.0,,open
CVS,176d23a74627,,2026-03-17,,,1001.0,,open
AMGN,4cbb9bf9c557,,2026-01-22,,,15001.0,,open
AMGN,355a2b83badd,,2026-03-17,,,1001.0,,open
AMGN,6f84759fc5e2,,2026-03-23,,,1001.0,,open
OTIS,,3d2ce0792b81,,2026-03-18,,,50001.0,prior_position
OTIS,b8dddfeea673,cd292222c521,2026-03-25,2026-03-26,1.0,15001.0,1001.0,matched
OTIS,1c653dcb615d,,2026-03-31,,,1001.0,,open
EXR,1f320529919a,,2026-01-23,,,1001.0,,open
CPNG,,42543cabe5d9,,2026-01-12,,,50001.0,prior_position
CPNG,68c97799ae5d,,2026-02-12,,,100001.0,,open
CPNG,e0b287829e66,,2026-02-12,,,1001.0,,open
CPNG,c54e4c7846a2,,2026-02-23,,,1001.0,,open
GDDY,,0c74b1c8ca97,,2026-01-21,,,1001.0,prior_position
GDDY,,5cc0a98faf13,,2026-02-12,,,1001.0,prior_position
GDDY,095cf0156424,,2026-03-02,,,15001.0,,open
GDDY,e4cda4201874,,2026-03-11,,,15001.0,,open
GDDY,dea18bcccc57,,2026-03-18,,,15001.0,,open
GDDY,c58deebd85fd,,2026-03-31,,,1001.0,,open
VICI,f6b0a85aa64e,,2026-01-12,,,15001.0,,open
VICI,dfa6abf1a2dc,,2026-03-26,,,1001.0,,open
VICI,3ec152ad2228,,2026-03-31,,,1001.0,,open
PFE,32dafa94d36c,,2026-01-25,,,15001.0,,open
PFE,79db8e748df1,,2026-02-05,,,15001.0,,open
PFE,7070f78c9f4b,,2026-03-17,,,1001.0,,open
PFE,b95436ba13c4,,2026-03-17,,,1001.0,,open
PFE,092ba643e2c0,,2026-03-23,,,1001.0,,open
GILD,349eab82a7f1,,2026-01-23,,,15001.0,,open
GILD,35d8899de2c6,,2026-02-03,,,15001.0,,open
GILD,ed2f72f8e346,,2026-03-11,,,15001.0,,open
GILD,34b6866b4988,,2026-03-17,,,1001.0,,open
GILD,22d1f52db907,,2026-03-23,,,1001.0,,open
BKR,eaf2e043ab93,,2026-03-23,,,1001.0,,open
PCG$X,270e79fc66f6,b81b42e136d4,2026-01-06,2026-02-11,36.0,50001.0,1001.0,matched
PCG$X,0de19e3230cb,,2026-01-23,,,1001.0,,open
PCG$X,a9cb049ca5ba,,2026-02-03,,,1001.0,,open
GLW,,cf2dafe37017,,2026-01-22,,,15001.0,prior_position
GLW,18dd2b34f2e2,,2026-03-02,,,15001.0,,open
GLW,ec6e9d036ea7,,2026-03-02,,,15001.0,,open
GLW,2a8d18af4457,,2026-03-11,,,15001.0,,open
GLW,5118632fa448,,2026-03-23,,,1001.0,,open
GD,e9bd16155017,,2026-03-23,,,1001.0,,open
VTR,7cbeff31912b,,2026-03-23,,,15001.0,,open
VTR,0186efcd2cb5,,2026-03-23,,,1001.0,,open
HCA,089ad8387ebc,,2026-03-23,,,1001.0,,open
TRMB,b3185fe8b27b,8038733817af,2026-01-12,2026-02-12,31.0,1001.0,1001.0,matched
TRMB,c1c9558f057d,f732708c1ef7,2026-01-21,2026-03-18,56.0,100001.0,100001.0,matched
TRMB,3d1384b164df,,2026-03-02,,,15001.0,,open
TRMB,6f0a226a02e8,,2026-03-02,,,15001.0,,open
TRMB,adaca25c7a52,,2026-03-12,,,15001.0,,open
NEM,2c93eb862753,,2026-03-02,,,50001.0,,open
NEM,d13d3ca6b924,,2026-03-02,,,50001.0,,open
NEM,b801fa35f2b4,,2026-03-12,,,15001.0,,open
NEM,daff2295235e,,2026-03-17,,,1001.0,,open
COIN,ed4875c3d390,6a52d2043739,2026-01-12,2026-03-26,73.0,15001.0,1001.0,matched
COIN,287e2bf5f481,,2026-01-21,,,50001.0,,open
COIN,0a910d378b82,,2026-01-23,,,1001.0,,open
COIN,5758ff56b44b,,2026-03-02,,,15001.0,,open
COIN,66428b65c4fa,,2026-03-11,,,50001.0,,open
COIN,57eae0aa400a,,2026-03-17,,,15001.0,,open
COIN,a69c8cec0449,,2026-03-17,,,15001.0,,open
COIN,f5b7ce755a3b,,2026-03-17,,,,,open
WMB,f671e531b34a,,2026-01-23,,,1001.0,,open
WMB,c34a96822e06,,2026-03-02,,,15001.0,,open
WMB,192c4c3c751b,,2026-03-12,,,15001.0,,open
WMB,5d21a9c089f1,,2026-03-17,,,1001.0,,open
CMCSA,60e2102e0c18,,2026-01-12,,,1000001.0,,open
CMCSA,d17ff7c70a08,,2026-01-12,,,1000001.0,,open
CMCSA,74f7042a3be8,,2026-01-23,,,15001.0,,open
CMCSA,aac7bd6c15ab,,2026-01-23,,,15001.0,,open
CMCSA,8bb0cd30ef0d,,2026-03-11,,,1001.0,,open
CMCSA,57b9854178d4,,2026-03-25,,,15001.0,,open
SOLV,14ad39c64143,,2026-02-12,,,1001.0,,open
SOLV,551c5d6e68ee,,2026-03-17,,,1001.0,,open
SOLV,2c0021abc070,,2026-03-26,,,1001.0,,open
ALAB,aced1c4bb822,793b0fcff4ae,2026-01-07,2026-02-12,36.0,1001.0,1001.0,matched
ALAB,60f27ee6a7f4,,2026-01-17,,,1001.0,,open
LOAR,cebe5bbf9456,,2026-02-23,,,1001.0,,open
LOAR,518b3b0c6d6a,,2026-03-26,,,1001.0,,open
VRT,cbeaaee9e0c3,,2026-01-17,,,1001.0,,open
ASTS,572d7ac50ea9,,2026-03-17,,,1001.0,,open
ASTS,04fb186c86d6,,2026-03-17,,,1001.0,,open
ALB,4c9cbfa552dc,,2026-03-13,,,15001.0,,open
ALB,c91cad587c8d,,2026-03-17,,,1001.0,,open
CHD,7599c5d89b83,,2026-01-21,,,1001.0,,open
CHD,d3bcbcea2725,,2026-01-21,,,1001.0,,open
CHD,df2e18c1e1b4,,2026-02-10,,,500001.0,,open
CHD,79bac0ac2f4d,,2026-03-17,,,100001.0,,open
BLK,,2debe07aef93,,2026-01-21,,,15001.0,prior_position
BLK,a0016234923b,,2026-03-02,,,15001.0,,open
BLK,5ca630311ecd,,2026-03-11,,,15001.0,,open
BLK,633ec89ab543,,2026-03-11,,,15001.0,,open
BLK,9d1fab0368ca,,2026-03-12,,,15001.0,,open
BLK,6b06224c98b5,,2026-03-17,,,1001.0,,open
BLK,1811218b937a,,2026-03-26,,,1001.0,,open
BLK,2c412729e83d,,2026-03-26,,,1001.0,,open
NOC,9bcd5e3f3eb7,,2025-03-17,,,1001.0,,open
S,c4373c93c19e,80eeccfe958a,2026-01-21,2026-02-23,33.0,1001.0,1001.0,matched
FIX,5550eea4c76e,,2026-01-06,,,100001.0,,open
FIX,779d58053321,,2026-01-06,,,100001.0,,open
FIX,aae76915b5dd,,2026-01-06,,,1001.0,,open
FIX,55cecd084027,,2026-03-12,,,15001.0,,open
FIX,fc62b623042b,,2026-03-23,,,1001.0,,open
CME,,f76dc167e01d,,2026-01-12,,,15001.0,prior_position
